molecule_chembl_id,canonical_smiles,activity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,activityclass,index_x,value_x,property_x,scaffold_train_test_label_x,random_train_test_label_x,index_y,value_y,property_y,scaffold_train_test_label_y,random_train_test_label_y
,C/C=C(/C)C#Cc1ccc(CCC(=O)O)c(F)c1,,,,,,,,2909.0,1.79,logd,train,train,,,,,
,C/C=C(/CC)C(=O)NC(=O)NC(C)=O,,,,,,,,,,,,,9705.0,7.3618,solubility,train,test
,C/C=C(/CC)C(=O)NC(N)=O,,,,,,,,,,,,,8940.0,6.843,solubility,train,train
,C/C=C(/CCCC)C(=O)NC(N)=O,,,,,,,,,,,,,7828.0,6.2117,solubility,train,train
,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,,,,,,,,,,,,,4669.0,4.05,solubility,test,train
,C/C=C/C(=O)N(CC)c1ccccc1C,,,,,,,,,,,,,8233.0,6.4317,solubility,train,train
,C/C=C/C(CC(C)[NH+](C)C)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,4571.0,3.9319,solubility,train,train
,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,,,,,,,,,,,,,9141.0,6.9499,solubility,train,test
,C/C=C/CC(C(=O)[O-])c1cccc2ccccc12,,,,,,,,,,,,,5465.0,4.7485,solubility,train,train
,C/C=C/CC1(CC)C(=O)NC(=O)NC1=O,,,,,,,,,,,,,9354.0,7.0939,solubility,train,train
,C/C=C/CCC1CCCCN1CCCOC(=O)c1ccccc1,,,,,,,,,,,,,4419.0,3.7729,solubility,train,train
,C/C=C/CN(C1=NCCN1)c1c(Br)cccc1Br,,,,,,,,4153.0,-0.49,logd,train,train,,,,,
,C/C=C/CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,,,,,,,,,,,,,6040.0,5.1297,solubility,train,test
,C/C=C/CNC(=O)OCC(C)(CCC)COC(=O)NCC,,,,,,,,,,,,,5141.0,4.4804,solubility,train,train
,C/C=C/CSC(C)(C)C(=O)NC,,,,,,,,,,,,,8501.0,6.5793,solubility,train,train
,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,,,,,,,,,,,,,4473.0,3.8297,solubility,train,train
,C/C=C/Cc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,,,,,,,,8344.0,3.1,logd,train,train,,,,,
,C/C=C/Cn1c(=O)c2c(ncn2C)n(C)c1=O,,,,,,,,,,,,,9010.0,6.8832,solubility,train,train
,C/C=C/N1CCN(/C=C/C)C1=O,,,,,,,,,,,,,9949.0,7.5435,solubility,train,train
,C/C=C/c1ccc(C2=NO[C@@H](C[C@](C)(C(=O)NO)S(C)(=O)=O)C2)cc1,,,,,,,,3339.0,2.0,logd,train,test,,,,,
,C/C=C/c1ccc(N2C[C@H](C[C@](C)(C(=O)NO)S(C)(=O)=O)OC2=O)cc1,,,,,,,,9169.0,1.4,logd,train,train,,,,,
,C/C=C/c1ccc(OC)cc1,,,,,,,,,,,,,7232.0,5.87,solubility,train,train
,C/C=C/c1ccc2ccccc2n1,,,,,,,,4910.0,2.23,logd,train,train,,,,,
,C/C=C/c1nc2cc(OC)ccc2n2cccc12,,,,,,,,7123.0,3.47,logd,train,train,,,,,
,C/C=C/c1nc2ccc(OC)cc2n2cccc12,,,,,,,,7079.0,3.48,logd,train,train,,,,,
,C/C=C/c1nc2ccccc2n2cccc12,,,,,,,,7077.0,3.44,logd,train,train,,,,,
,C/C=C1/CN2CCC1CC2C(O)(CC)c1ccnc2ccc(O)cc12,,,,,,,,,,,,,6885.0,5.6506,solubility,train,train
,C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,,,,,,,,,,,,,10646.0,8.4049,solubility,test,train
,C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OC[C@H]2CCN3CC[C@@H](OC1=O)[C@@H]23,,,,,,,,,,,,,9804.0,7.4242,solubility,test,train
,C/C=C1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,,,,,,,,,,,,,10329.0,7.9426,solubility,test,train
,C/C=C1/C[NH+]2CCC1CC2C(O)c1cc[nH+]c2ccc(O)cc12,,,,,,,,,,,,,8625.0,6.6545,solubility,train,test
,C/C=C1/NC(=O)CC[C@H](C(=O)O)NC(=O)[C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)NC(=O)[C@H](CCC/N=C2/N=C(c3ccccc3)C(O)N2)NC(=O)[C@@H](C)[C@H](C(=O)O)NC1=O,,,,,,,,5274.0,-4.8,logd,train,train,,,,,
,C/C=C1/NC(=O)CC[C@H](C(=O)OCOC(=O)CC)NC(=O)[C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)[C@H](C(=O)OCOC(=O)CC)NC1=O,,,,,,,,669.0,-0.7,logd,train,test,,,,,
,C/C=C1/NC(=O)CC[C@H](C(=O)OCOC(C)=O)NC(=O)[C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)[C@H](C(=O)OCOC(C)=O)NC1=O,,,,,,,,4386.0,-2.0,logd,train,test,,,,,
,C/C=C1\CN2CCC1CC2C(O)(CCO)c1ccnc2ccc(O)cc12,,,,,,,,,,,,,8259.0,6.4411,solubility,train,train
,C/C=C\C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@]21CO1,,,,,,,,,,,,,7605.0,6.0804,solubility,train,train
,C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(C)/C(O)=C3/C(=O)C=CNC3=O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)C1(C)C,,,,,,,,,,,,,3387.0,1.8237,solubility,test,train
,C/C=C\Cc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,,,,,,,,806.0,3.0,logd,train,train,,,,,
,C/C=C\c1ccc2c(c1)OCO2,,,,,,,,,,,,,7029.0,5.7379,solubility,train,train
,C/C=C\c1nc2ccccc2n2cccc12,,,,,,,,1714.0,3.3,logd,train,train,,,,,
,C/N=C(/NC#N)NCCSCc1csc(NC(=N)N)n1,,,,,,,,5911.0,0.57,logd,train,train,,,,,
,C/N=C(/NCc1ccccc1)[NH2+]C,,,,,,,,,,,,,8816.0,6.7692,solubility,train,train
,C/N=C(/Nc1ccc(OC)c(CSC2CCCC2)c1)c1cccs1,,,,,,,,4788.0,3.1,logd,train,test,,,,,
,C/N=C(/S)n1nc(-c2ccc(Cl)cc2)nc1N,,,,,,,,10025.0,4.12,logd,train,test,,,,,
,C/N=C(\N)NCCSS(=O)(=O)O,,,,,,,,,,,,,11399.0,9.6711,solubility,train,train
,C/N=C(\NC#N)NCCSCc1nc[nH]c1C,,,,,,,,,,,,,11500.0,7.5977,solubility,train,train
,C/N=C(\NC)NCc1ccccc1,,,,,,,,,,,,,7583.0,6.068,solubility,train,test
,C/N=C(\S)NCC#CCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,6196.0,5.46,logd,train,test,,,,,
,C/N=C(\S)NCC#CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,2314.0,2.9,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,217.0,2.43,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,6706.0,1.68,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)C(F)(F)C(=O)N1CCOC(CCN)C1,,,,,,,,1516.0,5.5,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,2280.0,3.91,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)NC(CC(C)C)C(=O)NCc1ccccc1,,,,,,,,8251.0,6.7,logd,train,test,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,1836.0,5.44,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N(C)C)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,6693.0,2.41,logd,train,test,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,856.0,2.26,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)[C@H](O)C(F)(F)C(=O)N1CCOC(CCN)C1,,,,,,,,5382.0,2.93,logd,train,train,,,,,
,C/N=C(\S)NCCCCC(NC(=O)C(Cc1ccccc1)S(=O)(=O)C(C)(C)C)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,,,,,,,,5351.0,2.64,logd,train,train,,,,,
,C/N=C(\c1cccs1)N(C)c1ccc(OC)c(CSC2CCCC2)c1,,,,,,,,2075.0,1.9,logd,train,test,,,,,
,C/N=C1/CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,,,,,,,,,,,,,8900.0,8.08665,solubility,train,train
,C/N=c1\oc2ccccc2n1C,,,,,,,,,,,,,8042.0,6.3303,solubility,train,test
,C1=C(CCc2ccncc2)c2ccccc2[NH+]1Cc1ccccc1,,,,,,,,,,,,,4409.0,3.7627,solubility,train,train
,C1=C(CNC2CCCCC2)CCC(CNC2CCCCC2)C1,,,,,,,,,,,,,3825.0,2.9307,solubility,train,test
,C1=C(CNC2CCc3ccccc32)CCC(CNC2CCc3ccccc32)C1,,,,,,,,,,,,,3451.0,2.0054,solubility,train,train
,C1=C(CNCC2CCC(CNCC3=CCCCC3)CC2)CCCC1,,,,,,,,,,,,,3446.0,1.9846,solubility,test,train
,C1=C(CNCC2CCCCC2)CCC(CNCC2CCCCC2)C1,,,,,,,,,,,,,3415.0,1.8981,solubility,train,train
,C1=C(CNCCC2CCCCC2)CCC(CNCCC2CCCCC2)C1,,,,,,,,,,,,,3222.0,0.8646,solubility,test,train
,C1=C(N2CCCCC2)CCCC1,,,,,,,,,,,,,8426.0,6.5399,solubility,train,train
,C1=C(c2cc3ccccc3o2)C2CCN1CC2,,,,,,,,10026.0,2.59,logd,train,train,,,,,
,C1=C(c2ccccc2)CCC2CCCCN12,,,,,,,,,,,,,6857.0,5.6333,solubility,train,train
,C1=C(c2nc3ccccc3n3cccc23)CCCC1,,,,,,,,1611.0,4.12,logd,test,train,,,,,
,C1=C2CC(=C1CNC1CCCCC1)C1=C2CC(CNC2CCCCC2)C1,,,,,,,,,,,,,3678.0,2.6544,solubility,train,train
,C1=CC(CNCC2CCC(CNCC3C=CCCC3)CC2)CCC1,,,,,,,,,,,,,3533.0,2.2545,solubility,train,test
,C1=CC2CC1CC2CNCC1CCC(CNCC2CC3C=CC2C3)CC1,,,,,,,,,,,,,3542.0,2.2732,solubility,train,train
,C1=CCC(c2cc3ccccc3o2)CNC1,,,,,,,,10027.0,1.94,logd,train,train,,,,,
,C1=CCC(c2ccc3ccccc3c2)CNC1,,,,,,,,10028.0,1.64,logd,train,train,,,,,
,C1=C[NH+](CCc2ccncc2)c2ccccc21,,,,,,,,,,,,,8037.0,6.3267,solubility,train,test
,C1=Cc2cccc3cccc1c23,,,,,,,,,,,,,2500.0,5.04,solubility,train,train
,C1=Cc2ccccc2C2(OCC(CN3CCCC3)O2)c2ccccc21,,,,,,,,,,,,,3803.0,2.8987,solubility,train,train
,C1=Cc2ccccc2C2(OCC(CN3CCCCC3)O2)c2ccccc21,,,,,,,,,,,,,3575.0,2.3831,solubility,train,train
,C1=Cc2ccccc2C2(OCC(CN3CCOCC3)O2)c2ccccc21,,,,,,,,,,,,,4507.0,3.861,solubility,test,test
,C1=Cc2nc1c(-c1ccccc1)c1ccc(s1)c(-c1ccccc1)c1nc(c(-c3ccc(OCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3ccc(s3)c2-c2ccc(OCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)C=C1,,,,,,,,5724.0,1.79,logd,train,test,,,,,
,C1=Cc2nc1c(-c1ccccc1)c1ccc(s1)c(-c1ccccc1)c1nc(c(-c3ccc(OCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3ccc(s3)c2-c2ccccc2)C=C1,,,,,,,,3857.0,2.04,logd,test,train,,,,,
,C1=NC=NC2N=C(c3ccccc3)N=C12,,,,,,,,,,,,,13411.0,5.935,solubility,train,train
,C1CC(CNC2CC3CCC2C3)CCC1CNC1CC2CCC1C2,,,,,,,,,,,,,3817.0,2.914,solubility,train,train
,C1CC(CNCC2CC3CCC2C3)CCC1CNCC1CC2CCC1C2,,,,,,,,,,,,,3408.0,1.8782,solubility,train,test
,C1CC2(CCN1)OOC1(O2)C2CC3CC(C2)CC1C3,,,,,,,,6790.0,0.25,logd,train,train,,,,,
,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,,,,,,,,10029.0,3.02,logd,train,train,,,,,
,C1CCC(CCNC2CCC(NCCC3CCCCC3)CC2)CC1,,,,,,,,,,,,,3383.0,1.8106,solubility,train,train
,C1CCC(CCNCC2CCC(CNCCC3CCCCC3)CC2)CC1,,,,,,,,,,,,,3215.0,0.8218,solubility,test,train
,C1CCC(CN2CCCCC2)CC1,,,,,,,,,,,,,7197.0,5.8523,solubility,test,train
,C1CCC(CNC2CCC(NCC3CCCCC3)CC2)CC1,,,,,,,,,,,,,3770.0,2.8442,solubility,train,test
,C1CCC(CNCC2CCC(CNC3CCCCC3)CC2)CC1,,,,,,,,,,,,,3572.0,2.3768,solubility,test,train
,C1CCC(CNCC2CCC(CNCC3CCCC3)CC2)C1,,,,,,,,,,,,,3799.0,2.8951,solubility,train,train
,C1CCC(CNCC2CCC(CNCC3CCCCC3)CC2)CC1,,,,,,,,,,,,,3399.0,1.8582,solubility,train,train
,C1CCC(CNCC2CCC(CNCC3CCCCO3)CC2)OC1,,,,,,,,,,,,,5561.0,4.8154,solubility,train,train
,C1CCC(C[N+]23CCCC(CC2)CC3)CC1,,,,,,,,,,,,,5586.0,4.8292,solubility,test,train
,C1CCC(C[NH2+]CC2CC3CCC2CC3C[NH2+]CC2CCCCC2)CC1,,,,,,,,,,,,,3389.0,1.8283,solubility,test,train
,C1CCC(NC2CCCCC2)CC1,,,,,,,,10030.0,-0.38,logd,train,train,,,,,
,C1CCC(NCC2CCC(CNC3CCCC3)CC2)C1,,,,,,,,,,,,,4566.0,3.9299,solubility,test,test
,C1CCC(NCC2CCC(CNC3CCCCC3)CC2)CC1,,,,,,,,,,,,,3798.0,2.8951,solubility,train,train
,C1CCC(NCCNC2CCCCC2)CC1,,,,,,,,,,,,,14127.0,8.02,solubility,train,train
,C1CCC([NH2+]CC23CCC(C[NH2+]C4CCCCC4)(CC2)CC3)CC1,,,,,,,,,,,,,3782.0,2.8648,solubility,train,train
,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,,,,,,,,,,,,,7402.0,5.9667,solubility,train,train
,C1CCCC(NCC2CCC(CNC3CCCCCC3)CC2)CC1,,,,,,,,,,,,,3400.0,1.8582,solubility,test,train
,C1CCCC(NCC2CCC(CNC3CCCCCCC3)CC2)CCC1,,,,,,,,,,,,,3216.0,0.8218,solubility,train,train
,C1CCCN(CC2CCC(CN3CCCCCC3)CC2)CC1,,,,,,,,,,,,,4008.0,3.2476,solubility,test,train
,C1CCN(CCC23CC4CC(CC(C4)C2)C3)C1,,,,,,,,,,,,,5544.0,4.8094,solubility,test,train
,C1CCN(CCC23CC4CC(CC(C4)C2)C3)CC1,,,,,,,,,,,,,4895.0,4.2896,solubility,test,test
,C1CCN(CCCC23CC4CC(CC(C4)C2)C3)C1,,,,,,,,,,,,,4896.0,4.2896,solubility,train,train
,C1CCN(CCCC23CC4CC(CC(C4)C2)C3)CC1,,,,,,,,,,,,,4417.0,3.7714,solubility,train,train
,C1CCN(SSN2CCCCC2)CC1,,,,,,,,,,,,,8632.0,6.6587,solubility,train,train
,C1CCN2CC3CC(CN4CCCCC34)C2C1,,,,,,,,,,,,,12561.0,7.11,solubility,train,train
,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@H]2C1,,,,,,,,,,,,,9371.0,7.11,solubility,train,train
,C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,,,,,,,,10031.0,3.6,logd,train,test,,,,,
,C1CN(CCC23CC4CC(CC(C4)C2)C3)CCO1,,,,,,,,,,,,,7075.0,5.7692,solubility,train,train
,C1CN1P1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,,,,,,,,,,,,,6220.0,5.2456,solubility,test,test
,C1CN1c1nc(N2CC2)nc(N2CC2)n1,,,,,,,,,,,,,11084.0,9.2919,solubility,train,test
,C1CN2CCOB(O1)OCC2,,,,,,,,,,,,,11473.0,9.8042,solubility,train,train
,C1CNCCNCCCNCCNC1,,,,,,,,,,,,,11423.0,9.6983,solubility,train,train
,C1COCCOCCNCCOCCOCCN1,,,,,,,,,,,,,11316.0,9.5811,solubility,train,train
,C1COCCOCCOCCO1,,,,,,,,,,,,,10718.0,8.5473,solubility,train,train
,C1COCCOCCOCCOCCO1,,,,,,,,,,,,,10758.0,8.6024,solubility,train,train
,C1COCCOCCOCCOCCOCCO1,,,,,,,,,,,,,10674.0,8.4525,solubility,train,train
,C1C[N+]2(COC[N+]34CCC(CC3)CC4)CCC1CC2,,,,,,,,,,,,,11071.0,9.2838,solubility,train,train
,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,,,,,,,,,,,,,8246.0,6.4358,solubility,train,train
,C=C(Br)CC1(C(C)CC)C(=O)N=C([O-])NC1=O,,,,,,,,,,,,,6934.0,5.6811,solubility,train,train
,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,,,,,,,,,,,,,2570.0,6.137766666666667,solubility,train,train
,C=C(Br)CC1(C(C)CCC)C(=O)N=C([O-])NC1=O,,,,,,,,,,,,,6918.0,5.6737,solubility,train,train
,C=C(Br)CC1([C@H](C)CC)C(=O)NC(=O)NC1=O,,,,,,,,,,,,,8088.0,6.35,solubility,train,train
,C=C(C(=O)O)c1ccccc1,,,,,,,,,,,,,9111.0,6.94,solubility,train,train
,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,4651.0,4.0289,solubility,test,train
,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(OC)cc1,,,,,,,,,,,,,6910.0,5.667,solubility,test,train
,C=C(C(=O)OC1CC2CCC(C1)[NH+]2C)c1c(Cl)cccc1Cl,,,,,,,,,,,,,4921.0,4.3077,solubility,train,train
,C=C(C(=O)OC1CC2CCC(C1)[NH+]2C)c1ccc(Br)cc1,,,,,,,,,,,,,5251.0,4.577,solubility,train,train
,C=C(C(=O)OC1CC2CCC(C1)[NH+]2C)c1ccc(C(C)(C)C)cc1,,,,,,,,,,,,,4514.0,3.8687,solubility,train,test
,C=C(C(=O)OC1CC2CCC(C1)[NH+]2C)c1cccc(Cl)c1,,,,,,,,,,,,,6016.0,5.1041,solubility,train,train
,C=C(C(=O)OC1CC2CCC(C1)[NH+]2C)c1ccccc1Cl,,,,,,,,,,,,,6015.0,5.1041,solubility,train,train
,C=C(C(=O)OC1CC[NH+](C)CC1)c1ccccc1,,,,,,,,,,,,,8195.0,6.4086,solubility,train,train
,C=C(C(=O)OC1C[C@H]2CC[C@@H](C1)N2C)c1ccccc1,,,,,,,,,,,,,7653.0,6.1072,solubility,train,train
,C=C(C(=O)OCC[NH+](CC)CC)c1ccccc1,,,,,,,,,,,,,7874.0,6.2354,solubility,train,train
,C=C(C)/C([O-])=N/[N+](C)(C)CC(C)O,,,,,,,,,,,,,11444.0,9.7299,solubility,train,train
,C=C(C)C(=O)/C(=C/C(=O)O)OC,,,,,,,,,,,,,10440.0,8.0702,solubility,train,train
,C=C(C)C(=O)OCCN(C)C,,,,,,,,,,,,,10849.0,8.8292,solubility,train,train
,C=C(C)C(=O)OCCNC(C)(C)C,,,,,,,,,,,,,10041.0,7.6418,solubility,train,train
,C=C(C)C(Br)OCC(O)CO,,,,,,,,,,,,,10110.0,7.7158,solubility,train,train
,C=C(C)C1CC=C(C)C(=O)C1,,,,,,,,,,,,,2588.0,6.94,solubility,train,train
,C=C(C)C1CCC(C)C(=O)C1,,,,,,,,,,,,,12870.0,6.82,solubility,train,train
,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,,,,,,,,,,,,,2945.0,4.58,solubility,test,train
,C=C(C)CCN(C1=NCCN1)c1c(Br)cccc1Br,,,,,,,,3955.0,0.02,logd,train,train,,,,,
,C=C(C)CN(C1=NCCN1)c1c(Br)cccc1Br,,,,,,,,3703.0,-0.66,logd,train,train,,,,,
,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],,,,,,,,,,,,,2705.0,2.879,solubility,train,train
,C=C(C)CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,,,,,,,,,,,,,5896.0,5.0154,solubility,train,train
,C=C(C)CNC(=O)OCC(C)(CCC)COC(N)=O,,,,,,,,,,,,,6470.0,5.3864,solubility,train,train
,C=C(C)CNC(=O)OCC(C)(CO)CCC,,,,,,,,,,,,,7126.0,5.8039,solubility,train,train
,C=C(C)CNc1ccc(C(C)C(=O)O)cc1,,,,,,,,,,,,,7721.0,6.1454,solubility,train,train
,C=C(C)COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,,,,,,,,4151.0,1.6,logd,train,train,,,,,
,C=C(C)Cn1c(=O)c2c(ncn2C)n(C)c1=O,,,,,,,,,,,,,8920.0,6.8344,solubility,train,train
,C=C(C)Cn1c(N)cc(=O)n(C)c1=O,,,,,,,,,,,,,10374.0,8.0105,solubility,train,train
,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,,,,,,,,,,,,,3333.0,1.5877,solubility,train,train
,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(O)cc1CCCCC,,,,,,,,,,,,,3281.0,1.2436,solubility,train,train
,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,,,,,,,,,,,,3071.0,-1.8448,solubility,train,test
,C=C(C)[C@@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,,,,,,,,,,,,,5255.0,4.58,solubility,train,train
,C=C(C)[C@H]1CC=C(C)C(=O)C1,,,,,,,,,,,,,9109.0,6.94,solubility,train,train
,C=C(C)[C@H]1CC[C@H](C)C(=O)C1,,,,,,,,,,,,,8892.0,6.82,solubility,train,train
,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@H]2C3=O)O1,,,,,,,,10032.0,3.57,logd,train,test,,,,,
,C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,,,,,,,,,,,,,6108.0,5.1663,solubility,test,test
,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,,,,,,,10033.0,0.02,logd,train,train,5805.0,4.9509,solubility,train,train
,C=C(CCCCC)c1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,,,,,,,,6030.0,3.58,logd,train,train,15.0,3.301,solubility,train,test
,C=C(CCCCCCC)c1c(C)[nH]c2ccccc2c1=O,,,,,,,,6523.0,2.35,logd,train,train,,,,,
,C=C(Cl)CSC(=S)N(CC)CC,,,,,,,,,,,,,2980.0,5.61,solubility,train,train
,C=C(Cl)C[NH+](CCCl)CCCl,,,,,,,,,,,,,8711.0,6.7108,solubility,train,train
,C=C(NC(C)=O)C(=O)CCC(N)=O,,,,,,,,,,,,,11445.0,9.7347,solubility,train,test
,C=C(c1ccc(Cl)cc1)[C@H]1OOC2(CCCCC2)O[C@@H]1c1ccc(Cl)cc1,,,,,,,,5655.0,4.23,logd,train,train,,,,,
,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,,,,,,,,,,,,,3151.0,0.2751,solubility,train,train
,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,,,,,,,,,,,,,3078.0,-1.3286,solubility,train,train
,C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)OCOC(C)=O)[C@H](C)C(=O)NCC(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)OCOC(C)=O)CCC(=O)N1C,,,,,,,,418.0,1.2,logd,train,train,,,,,
,C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12,,,,,,,,,,,,,8794.0,6.7565,solubility,train,train
,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,,,,,,,,,,,,,12816.0,7.16,solubility,train,train
,C=C1CCCC(C)(C)[C@@H]1CC/C(C)=C/CCC1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O,,,,,,,,,,,,,3053.0,-2.7933,solubility,test,train
,C=C1CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,,,,,,,,,,,,,5171.0,4.5156,solubility,test,train
